,TRANS_CIS,WEIGHT_CISGENDER_TRANSPOP,Q88,HINC_I,AGE,Q85,RACE_RECODE_CAT5,Q93,SEX,GENDER_IDENTITY,POVERTYCAT_I,Q99,Q200,Q205_I,GEDUCATION,HINC_I_means,HINC_I_strat,CURRENT_SEX
805,0,4.2459582021685,0,11,-1.0857865858412796,0,1,4,0,1,4,0,1,3,1,0.2619826913437755,1,0
806,0,1.1445948392728,0,7,-1.0857865858412796,0,1,3,0,1,2,0,1,3,5,-0.7376871169953584,0,0
807,0,0.3038181767837,0,11,0.7555998977729226,1,1,4,0,1,4,0,1,2,6,0.2619826913437755,1,0
808,0,0.316874180357,0,8,1.111997281698252,1,1,3,1,2,2,0,1,7,6,-0.5272303152397513,0,1
809,0,0.9402748177309,0,13,0.6962003337853676,1,1,5,1,2,4,0,0,2,5,1.6825661031941237,2,1
810,0,0.2799970737663,0,11,0.8743990257480324,1,1,5,0,1,4,0,1,2,4,0.2619826913437755,1,0
811,0,5.1773395673019,0,4,0.2210038218849284,0,3,4,0,1,1,0,1,4,2,-1.1059865200676708,0,0
812,0,0.9895412240576,0,13,0.6368007697978127,1,1,4,0,1,4,0,1,2,5,1.6825661031941237,2,0
813,0,0.8037569585886,1,0,0.2210038218849284,0,1,3,1,2,1,0,1,1,4,-1.4742859231399834,0,1
814,0,1.7932970595753,1,10,-1.3827844057790541,1,3,2,0,1,3,0,1,4,4,-0.053702511289635234,1,0
815,0,0.4666991150223,0,12,0.8149994617604774,1,1,4,0,1,4,0,1,2,6,1.1564240988051058,2,0
816,0,1.1389213519383,0,13,-0.9075878938786148,0,3,3,0,1,4,0,1,4,6,1.6825661031941237,2,0
817,0,0.5067018963099,0,13,0.6962003337853676,1,1,4,0,1,4,0,1,4,5,1.6825661031941237,2,0
818,0,0.3214206629883,0,9,1.111997281698252,1,1,4,1,2,4,0,1,2,6,-0.3167735134841442,1,1
819,0,0.681892434564,0,11,1.052597717710697,1,1,5,1,2,4,0,1,3,6,0.2619826913437755,1,1
820,0,0.6426613286543,0,5,1.111997281698252,0,1,4,0,1,2,0,0,1,2,-1.0007581191898673,0,0
821,0,5.6953549144802,1,12,-2.095579173629713,1,1,3,0,1,4,0,0,5,2,1.1564240988051058,2,0
822,0,0.8819240477974,0,12,0.2210038218849284,0,1,4,1,2,4,0,1,2,6,1.1564240988051058,2,1
823,0,0.9452272168387,0,9,0.5774012058102579,1,3,2,0,1,4,0,1,2,5,-0.3167735134841442,1,0
824,0,1.0831870354926,0,11,-1.0263870218537248,0,1,4,0,1,4,0,0,1,5,0.2619826913437755,1,0
827,0,1.5073129200561,1,10,-0.5511905099532854,0,3,3,0,1,4,0,1,3,4,-0.053702511289635234,1,0
829,0,0.4977813710514,1,5,0.5180016418227029,1,1,3,1,2,2,0,1,1,6,-1.0007581191898673,0,1
830,0,0.6916307169935,0,13,-0.13539356204040107,0,1,5,1,2,4,0,1,5,5,1.6825661031941237,2,1
831,0,0.3038181767837,0,8,1.111997281698252,1,1,3,0,1,3,0,1,2,6,-0.5272303152397513,0,0
832,0,0.3971694625417,0,9,1.111997281698252,1,1,3,1,2,4,0,1,2,4,-0.3167735134841442,1,1
833,0,0.3880560614517,0,11,1.052597717710697,1,1,5,1,2,4,0,1,1,6,0.2619826913437755,1,1
834,0,0.3945749686423,0,13,0.2804033858724833,1,1,4,0,1,4,0,1,3,5,1.6825661031941237,2,0
835,0,1.2989560458847,0,13,-0.3729918179906207,1,1,4,1,2,4,0,1,4,6,1.6825661031941237,2,1
836,0,6.2997978925164,0,10,-0.4323913819781756,1,1,3,0,1,3,0,1,5,2,-0.053702511289635234,1,0
837,0,1.0850671206268,1,12,-0.7293892019159501,1,1,3,1,2,4,0,1,3,5,1.1564240988051058,2,1
838,0,0.3164467287398,0,11,0.2210038218849284,1,1,4,1,2,4,0,1,3,6,0.2619826913437755,1,1
839,0,3.0497831859996,0,7,-0.7887887659035051,1,1,3,1,2,3,0,0,2,4,-0.7376871169953584,0,1
840,0,0.9975653152967,0,10,0.5180016418227029,1,1,3,1,2,4,0,1,2,4,-0.053702511289635234,1,1
841,0,2.4643724104715,0,11,-1.6203826617292738,0,3,3,0,1,4,0,0,2,6,0.2619826913437755,1,0
842,0,1.0602319985503,0,7,1.111997281698252,1,1,2,1,2,3,1,1,2,2,-0.7376871169953584,0,1
843,0,0.2393923199156,0,6,1.111997281698252,1,1,4,0,1,3,0,1,1,4,-0.8955297183120637,0,0
844,0,0.27141239825,1,10,0.9337985897355873,1,1,1,1,2,4,0,1,2,4,-0.053702511289635234,1,1
845,0,6.2997978925164,0,4,-0.9075878938786148,1,2,3,1,2,1,0,0,7,4,-1.1059865200676708,0,1
846,0,3.7659715070989,1,7,-0.19479312602795598,1,1,1,1,2,3,1,0,2,2,-0.7376871169953584,0,1
847,0,0.586600989766,0,6,1.111997281698252,1,1,3,1,2,2,0,1,2,4,-0.8955297183120637,0,1
848,0,0.3138338426461,0,13,-0.016594434065291246,0,3,3,0,1,4,0,1,4,5,1.6825661031941237,2,0
849,0,6.2997978925164,1,0,-0.9669874578661698,1,3,5,0,1,1,1,1,11,1,-1.4742859231399834,0,0
850,0,3.4477016941999,0,10,-1.8579809176794935,0,3,4,1,2,4,0,0,3,4,-0.053702511289635234,1,1
851,0,1.6102389020188,0,5,1.111997281698252,1,1,4,0,1,2,0,1,1,2,-1.0007581191898673,0,0
852,0,1.2826945393237,0,12,-0.7887887659035051,1,3,3,1,2,4,0,1,4,4,1.1564240988051058,2,1
853,0,0.3436630603389,0,12,0.6368007697978127,1,1,3,1,2,4,1,1,2,5,1.1564240988051058,2,1
854,0,0.2393923199156,0,5,1.111997281698252,1,1,4,1,2,2,0,1,1,4,-1.0007581191898673,0,1
855,0,0.2393923199156,0,7,0.9931981537231422,1,1,3,1,2,3,0,0,1,5,-0.7376871169953584,0,1
856,0,3.1769114076976,0,12,0.5774012058102579,1,4,3,0,1,4,0,1,2,2,1.1564240988051058,2,0
857,0,0.2786242604086,0,10,1.111997281698252,1,1,5,1,2,4,0,1,2,5,-0.053702511289635234,1,1
858,0,1.3497587875811,0,7,-0.25419269001551087,1,1,4,0,1,3,1,1,2,4,-0.7376871169953584,0,0
859,0,1.7853659992621,0,8,1.111997281698252,1,2,3,0,1,3,0,1,2,4,-0.5272303152397513,0,0
860,0,2.7069216390117,0,11,-1.7391817897043835,1,5,4,1,2,4,0,0,2,5,0.2619826913437755,1,1
861,0,1.9889975726238,0,12,-1.6797822257168287,1,3,3,0,1,4,0,0,4,5,1.1564240988051058,2,0
862,0,0.3109250752901,0,12,0.6368007697978127,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
863,0,0.2923097849834,0,3,0.9337985897355873,1,1,3,1,2,2,0,1,1,3,-1.2112149209454746,0,1
864,0,0.7751167063515,1,12,0.10220469390981857,0,1,3,1,2,4,0,0,2,5,1.1564240988051058,2,1
865,0,0.3012079232158,0,8,1.111997281698252,1,1,3,1,2,4,1,1,1,4,-0.5272303152397513,0,1
866,0,1.3015395053028,0,10,-0.3729918179906207,1,1,3,1,2,4,0,1,1,4,-0.053702511289635234,1,1
867,0,5.7269794384005,1,5,-0.9669874578661698,1,1,3,1,2,1,0,1,4,2,-1.0007581191898673,0,1
868,0,2.1313088334336,0,12,-1.9767800456546032,1,1,5,0,1,4,0,0,6,4,1.1564240988051058,2,0
869,0,0.3406871193938,0,8,0.5774012058102579,1,1,2,0,1,3,0,1,2,5,-0.5272303152397513,0,0
870,0,1.3750930147606,0,8,0.6368007697978127,1,3,5,1,2,3,0,1,3,4,-0.5272303152397513,0,1
871,0,0.790967789113,0,10,1.111997281698252,1,1,3,0,1,4,0,1,2,2,-0.053702511289635234,1,0
872,0,0.355965874431,0,11,1.052597717710697,1,1,2,1,2,4,0,1,2,5,0.2619826913437755,1,1
873,0,6.2997978925164,0,13,-0.6699896379283953,1,2,2,1,2,4,0,1,2,2,1.6825661031941237,2,1
874,0,0.6345543213378,0,10,0.6368007697978127,1,5,4,0,1,4,0,1,1,6,-0.053702511289635234,1,0
875,0,2.2999887873507,0,4,0.16160425789737348,1,1,2,1,2,2,0,1,2,2,-1.1059865200676708,0,1
876,0,0.4452161219351,0,13,-0.19479312602795598,1,1,5,0,1,4,0,1,5,6,1.6825661031941237,2,0
877,0,0.4033613779836,0,9,0.8743990257480324,1,1,3,0,1,4,0,1,2,5,-0.3167735134841442,1,0
878,0,3.1610636127824,1,8,0.2210038218849284,1,1,3,1,2,3,0,1,2,2,-0.5272303152397513,0,1
879,0,0.9968254426884,0,13,0.16160425789737348,1,3,4,1,2,4,0,1,4,6,1.6825661031941237,2,1
880,0,0.7763883203042,0,11,-0.9669874578661698,1,1,3,0,1,4,0,1,4,4,0.2619826913437755,1,0
881,0,0.2393923199156,0,7,1.111997281698252,1,1,4,1,2,3,0,1,2,4,-0.7376871169953584,0,1
882,0,0.3193498811497,0,0,0.2210038218849284,1,1,1,0,1,1,1,1,1,4,-1.4742859231399834,0,0
883,0,1.7878364269322,0,13,-0.3135922540030658,1,1,3,1,2,4,0,1,4,5,1.6825661031941237,2,1
884,0,1.197846904611,0,8,-0.7887887659035051,1,3,4,0,1,2,0,1,7,4,-0.5272303152397513,0,0
885,0,0.6575620330482,0,9,0.7555998977729226,1,1,3,0,1,4,0,0,2,4,-0.3167735134841442,1,0
886,0,0.9898532996664,1,9,-0.49179094596573053,0,1,3,1,2,3,0,1,4,6,-0.3167735134841442,1,1
887,0,0.6581416831831,0,10,0.33980294986003823,1,1,3,1,2,4,0,1,2,4,-0.053702511289635234,1,1
888,0,0.3433572060521,0,12,1.052597717710697,0,1,3,0,1,4,0,0,2,5,1.1564240988051058,2,0
889,0,1.3518923925387,1,12,-0.9669874578661698,0,2,5,0,1,4,0,1,3,5,1.1564240988051058,2,0
890,0,0.5975167182057,0,10,0.16160425789737348,0,1,2,1,2,4,1,0,2,6,-0.053702511289635234,1,1
891,0,0.3716925094642,0,7,1.111997281698252,1,1,3,0,1,3,0,1,2,6,-0.7376871169953584,0,0
892,0,0.2393923199156,0,9,1.111997281698252,0,1,4,1,2,4,0,1,2,6,-0.3167735134841442,1,1
893,0,1.8081930301972,0,8,-1.5015835337541639,1,1,4,1,2,3,0,1,3,5,-0.5272303152397513,0,1
894,0,0.8003171298399,0,13,-0.07599399805284615,1,1,3,0,1,4,0,1,5,4,1.6825661031941237,2,0
895,0,0.3600260461928,0,11,1.052597717710697,1,1,3,0,1,4,0,1,2,6,0.2619826913437755,1,0
896,0,0.4553862215741,0,13,0.33980294986003823,1,5,4,0,1,4,0,0,3,6,1.6825661031941237,2,0
898,0,0.8763197961091,0,12,0.8743990257480324,1,1,3,1,2,4,0,1,2,4,1.1564240988051058,2,1
899,0,0.2393923199156,0,3,1.111997281698252,1,1,2,1,2,2,1,1,1,4,-1.2112149209454746,0,1
900,0,0.2393923199156,0,12,0.8743990257480324,1,1,4,0,1,4,1,1,2,6,1.1564240988051058,2,0
901,0,0.7316531304796,0,10,1.111997281698252,1,1,3,1,2,4,0,1,3,2,-0.053702511289635234,1,1
902,0,0.4010248458779,0,12,0.9337985897355873,1,1,3,1,2,4,1,1,2,5,1.1564240988051058,2,1
903,0,0.2393923199156,0,7,0.8743990257480324,0,1,2,1,2,3,0,1,1,3,-0.7376871169953584,0,1
904,0,2.5817334648806,1,7,-0.13539356204040107,1,1,4,0,1,2,0,1,4,2,-0.7376871169953584,0,0
906,0,0.3321821117752,0,11,0.9337985897355873,1,1,4,1,2,4,0,1,2,6,0.2619826913437755,1,1
907,0,0.5026979341255,0,9,0.6368007697978127,1,1,4,0,1,4,0,1,2,5,-0.3167735134841442,1,0
908,0,2.0642360314155,0,3,1.111997281698252,1,1,4,1,2,2,0,1,1,1,-1.2112149209454746,0,1
909,0,0.3503825721543,0,13,0.6368007697978127,1,1,5,0,1,4,0,1,2,5,1.6825661031941237,2,0
910,0,0.5963704203951,0,10,1.111997281698252,1,1,4,1,2,4,0,1,2,5,-0.053702511289635234,1,1
911,0,1.1707692684463,0,8,0.5180016418227029,1,1,2,1,2,3,0,0,2,4,-0.5272303152397513,0,1
912,0,1.6049427404891,0,6,-0.6699896379283953,1,1,3,1,2,2,0,1,3,4,-0.8955297183120637,0,1
913,0,0.2550177307086,0,10,1.111997281698252,1,1,3,0,1,4,1,0,1,6,-0.053702511289635234,1,0
914,0,0.5386358291162,0,12,0.5774012058102579,1,1,5,0,1,4,0,1,2,4,1.1564240988051058,2,0
915,0,1.9523797709858,0,13,-1.6203826617292738,1,1,2,0,1,4,0,0,2,6,1.6825661031941237,2,0
916,0,0.4379744367382,0,11,1.111997281698252,1,1,3,1,2,4,0,1,1,6,0.2619826913437755,1,1
917,0,0.4453926995748,0,11,0.8149994617604774,1,1,1,1,2,4,1,0,2,4,0.2619826913437755,1,1
918,0,0.9968176690416,0,13,-0.25419269001551087,1,1,5,1,2,4,0,1,3,5,1.6825661031941237,2,1
919,0,0.6939871113354,0,2,0.16160425789737348,1,1,5,0,1,1,0,0,0,4,-1.316443321823278,0,0
920,0,0.9698300287992,0,0,0.2804033858724833,1,1,3,1,2,1,0,1,1,3,-1.4742859231399834,0,1
921,0,0.4533648545931,0,11,1.111997281698252,1,1,4,0,1,4,0,1,2,6,0.2619826913437755,1,0
922,0,0.6138325518757,0,9,0.6368007697978127,1,1,4,0,1,4,0,1,2,4,-0.3167735134841442,1,0
923,0,4.5138155966368,0,12,-0.6105900739408403,1,1,5,0,1,3,0,1,8,2,1.1564240988051058,2,0
924,0,0.4737164056834,0,8,0.6368007697978127,1,1,4,1,2,4,0,1,1,4,-0.5272303152397513,0,1
925,0,0.2816659380951,0,10,0.9337985897355873,1,1,4,1,2,4,0,0,1,6,-0.053702511289635234,1,1
926,0,0.4246021742718,1,8,0.042805129922263666,0,1,3,0,1,2,0,0,4,5,-0.5272303152397513,0,0
927,0,0.2625182522,0,9,0.8149994617604774,1,1,4,0,1,4,0,0,1,6,-0.3167735134841442,1,0
928,0,2.1021358853868,1,4,-1.6797822257168287,0,1,2,0,1,1,0,0,3,4,-1.1059865200676708,0,0
929,0,0.7058403194427,0,12,0.9931981537231422,1,1,4,0,1,4,1,1,2,6,1.1564240988051058,2,0
930,0,1.4137726181958,0,10,-0.3729918179906207,1,1,4,0,1,4,0,0,2,4,-0.053702511289635234,1,0
931,0,1.343014998825,0,12,1.052597717710697,1,2,3,0,1,4,1,1,3,6,1.1564240988051058,2,0
932,0,0.2446233598069,0,11,1.111997281698252,1,1,3,0,1,4,0,1,2,6,0.2619826913437755,1,0
933,0,1.2289530529655,0,13,-0.3135922540030658,1,1,5,1,2,4,0,1,4,5,1.6825661031941237,2,1
934,0,1.5998220804928,0,1,-1.7391817897043835,1,1,4,0,1,1,0,0,1,4,-1.4216717227010816,0,0
935,0,0.7667742003614,1,13,-0.7293892019159501,1,1,4,0,1,4,0,1,4,5,1.6825661031941237,2,0
936,0,3.0952346611824,0,5,1.111997281698252,1,5,3,0,1,2,0,1,3,1,-1.0007581191898673,0,0
937,0,0.376180493266,0,7,0.3992025138475931,1,1,4,1,2,3,0,1,2,5,-0.7376871169953584,0,1
938,0,2.3839347291821,0,3,-0.7887887659035051,1,1,3,1,2,1,0,1,5,4,-1.2112149209454746,0,1
939,0,0.3289304915628,0,9,1.111997281698252,1,1,4,1,2,4,1,1,2,6,-0.3167735134841442,1,1
941,0,1.3844170900901,0,8,-1.3233848417914993,0,1,4,1,2,4,0,0,1,6,-0.5272303152397513,0,1
942,0,0.7432970798768,0,13,0.2210038218849284,1,1,4,0,1,4,1,1,4,4,1.6825661031941237,2,0
943,0,1.4933501479621,0,10,-0.7293892019159501,1,1,2,0,1,3,0,0,4,4,-0.053702511289635234,1,0
944,0,1.4089363977231,0,13,-1.8579809176794935,0,3,5,0,1,4,0,0,8,5,1.6825661031941237,2,0
945,0,0.8754405547399,0,11,-1.560983097741719,1,1,5,0,1,4,0,0,2,5,0.2619826913437755,1,0
946,0,3.0082807329913,0,13,0.042805129922263666,1,1,3,0,1,4,0,0,2,2,1.6825661031941237,2,0
947,0,4.5066705089353,0,6,0.6368007697978127,0,1,3,0,1,2,1,1,3,2,-0.8955297183120637,0,0
948,0,0.629301766729,0,12,0.6368007697978127,0,1,4,1,2,4,0,1,4,4,1.1564240988051058,2,1
949,0,0.9470756553709,0,10,0.2804033858724833,1,5,3,1,2,4,0,1,2,6,-0.053702511289635234,1,1
950,0,4.8084289751585,1,7,-1.3827844057790541,0,1,3,1,2,2,0,1,4,2,-0.7376871169953584,0,1
952,0,0.8797656441669,0,7,0.6962003337853676,0,1,4,1,2,3,0,1,2,5,-0.7376871169953584,0,1
953,0,0.3489850635491,0,7,1.111997281698252,1,1,4,1,2,3,0,1,2,4,-0.7376871169953584,0,1
954,0,2.6717966268447,0,8,0.2804033858724833,0,1,4,0,1,3,0,1,2,4,-0.5272303152397513,0,0
955,0,1.242697121857,0,11,0.8149994617604774,1,1,4,1,2,4,0,1,2,6,0.2619826913437755,1,1
956,0,0.9154055574672,0,8,-0.25419269001551087,0,1,3,0,1,4,0,1,1,4,-0.5272303152397513,0,0
957,0,1.279309114502,0,12,0.458602077835148,0,1,4,1,2,4,0,1,2,4,1.1564240988051058,2,1
958,0,0.4453926995748,0,5,1.052597717710697,1,1,5,1,2,2,0,1,2,4,-1.0007581191898673,0,1
959,0,0.693404536159,0,10,-0.016594434065291246,0,1,4,0,1,4,0,1,2,4,-0.053702511289635234,1,0
960,0,1.0410763209886,1,12,0.10220469390981857,1,1,2,0,1,4,0,1,3,5,1.1564240988051058,2,0
961,0,0.2393923199156,0,9,1.111997281698252,1,1,2,1,2,4,1,1,0,4,-0.3167735134841442,1,1
962,0,0.9029112305243,0,13,0.33980294986003823,1,1,5,1,2,4,0,1,2,4,1.6825661031941237,2,1
963,0,1.6465111765449,0,12,-0.4323913819781756,1,1,5,1,2,4,0,1,4,5,1.1564240988051058,2,1
964,0,1.0376360524745,0,3,0.9337985897355873,1,1,2,0,1,2,1,0,1,4,-1.2112149209454746,0,0
965,0,0.4333155891218,0,6,1.111997281698252,1,1,2,1,2,3,0,1,1,4,-0.8955297183120637,0,1
966,0,0.5981535308114,0,4,-0.13539356204040107,0,1,2,0,1,2,0,0,1,5,-1.1059865200676708,0,0
967,0,1.143000846608,0,1,-1.9173804816670483,0,1,5,0,1,1,0,0,1,4,-1.4216717227010816,0,0
968,0,1.8215722405263,0,13,0.16160425789737348,1,1,4,0,1,4,0,1,4,2,1.6825661031941237,2,0
969,0,0.6744056386183,0,5,0.3992025138475931,1,1,4,0,1,2,0,0,1,6,-1.0007581191898673,0,0
970,0,0.3874726192067,0,10,0.5774012058102579,1,1,3,0,1,4,0,1,2,5,-0.053702511289635234,1,0
971,0,6.2997978925164,0,7,0.6368007697978127,1,2,3,1,2,3,0,0,1,2,-0.7376871169953584,0,1
973,0,2.6434904747549,0,12,-0.3135922540030658,1,1,4,1,2,4,0,0,2,4,1.1564240988051058,2,1
974,0,1.1671557199385,0,12,1.111997281698252,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
975,0,1.3015395053028,0,10,-0.3729918179906207,1,1,4,1,2,3,1,1,5,4,-0.053702511289635234,1,1
976,0,0.2689606345087,0,11,1.111997281698252,1,1,3,0,1,4,0,1,2,6,0.2619826913437755,1,0
977,0,1.9567918676153,0,12,-1.1451861498288345,1,1,3,0,1,3,0,1,8,5,1.1564240988051058,2,0
979,0,0.2816659380951,0,9,1.111997281698252,1,1,2,1,2,4,1,1,1,5,-0.3167735134841442,1,1
980,0,1.5033019205434,0,10,-1.0857865858412796,0,1,4,0,1,3,0,1,4,4,-0.053702511289635234,1,0
981,0,3.7836545540492,0,13,-1.9173804816670483,0,1,4,0,1,4,0,0,4,4,1.6825661031941237,2,0
982,0,0.3748462202101,0,12,0.5180016418227029,1,1,5,0,1,4,0,1,1,6,1.1564240988051058,2,0
983,0,0.3091584259328,0,13,1.111997281698252,1,1,2,1,2,4,1,1,1,5,1.6825661031941237,2,1
984,0,3.825808354241,0,11,1.052597717710697,1,1,4,0,1,4,0,1,2,2,0.2619826913437755,1,0
985,0,0.4553862215741,0,8,0.16160425789737348,1,5,3,0,1,2,0,1,4,6,-0.5272303152397513,0,0
986,0,1.0202942214046,1,11,-0.016594434065291246,0,1,4,1,2,4,0,1,3,4,0.2619826913437755,1,1
987,0,0.758651400977,0,5,1.111997281698252,1,1,2,1,2,2,0,1,2,2,-1.0007581191898673,0,1
988,0,1.8697175580825,0,8,-0.7887887659035051,1,1,4,1,2,3,0,0,2,4,-0.5272303152397513,0,1
989,0,0.4316966813956,0,8,0.8743990257480324,1,1,4,0,1,3,0,1,2,6,-0.5272303152397513,0,0
990,0,2.0229824682481,0,0,-2.0361796096421583,1,5,2,0,1,1,1,0,9,4,-1.4742859231399834,0,0
991,0,0.785975185004,0,4,0.10220469390981857,1,3,4,0,1,2,0,0,1,4,-1.1059865200676708,0,0
992,0,1.3844170900901,0,11,-0.49179094596573053,0,1,4,1,2,4,0,1,3,5,0.2619826913437755,1,1
993,0,0.3847385444472,0,5,1.111997281698252,1,1,5,1,2,1,0,1,4,4,-1.0007581191898673,0,1
994,0,1.3432762237278,0,8,1.111997281698252,1,1,3,1,2,4,0,1,1,2,-0.5272303152397513,0,1
995,0,0.8296797518689,0,13,-1.0857865858412796,1,1,4,0,1,4,0,1,3,6,1.6825661031941237,2,0
996,0,0.4108128241727,0,11,0.10220469390981857,1,3,2,0,1,4,0,1,4,4,0.2619826913437755,1,0
997,0,0.2393923199156,0,13,0.2804033858724833,1,1,2,0,1,4,0,1,2,5,1.6825661031941237,2,0
998,0,0.318326348147,0,9,1.111997281698252,1,1,4,0,1,4,0,1,2,6,-0.3167735134841442,1,0
999,0,1.0358922445736,0,0,0.33980294986003823,1,1,3,1,2,1,0,1,1,4,-1.4742859231399834,0,1
1000,0,2.9809478831519,0,8,0.9337985897355873,1,1,4,0,1,3,0,1,2,4,-0.5272303152397513,0,0
1002,0,2.4134493496068,0,1,-1.560983097741719,1,4,2,1,2,1,0,1,5,1,-1.4216717227010816,0,1
1003,0,0.7003534234161,0,11,0.3992025138475931,1,1,4,1,2,4,0,1,1,6,0.2619826913437755,1,1
1004,0,0.2393923199156,0,4,1.111997281698252,1,1,2,1,2,2,0,1,1,6,-1.1059865200676708,0,1
1005,0,0.7425616324462,0,4,1.111997281698252,1,2,4,1,2,2,1,0,1,4,-1.1059865200676708,0,1
1006,0,2.0484312945065,0,13,-0.9075878938786148,1,5,3,1,2,4,0,1,6,6,1.6825661031941237,2,1
1007,0,0.2393923199156,0,12,0.458602077835148,1,1,4,1,2,4,0,1,3,6,1.1564240988051058,2,1
1008,0,0.9787666448538,0,11,-0.4323913819781756,1,1,4,1,2,4,0,1,4,5,0.2619826913437755,1,1
1009,0,1.0599641905508,0,11,-0.3729918179906207,1,1,3,0,1,4,0,1,2,5,0.2619826913437755,1,0
1010,0,2.3433345135515,0,7,-1.442183969766609,1,1,4,0,1,3,0,0,1,5,-0.7376871169953584,0,0
1011,0,0.3313801698714,0,13,0.10220469390981857,1,1,3,1,2,4,0,1,4,6,1.6825661031941237,2,1
1012,0,4.0584291936967,0,13,-1.442183969766609,1,1,3,1,2,4,0,0,2,4,1.6825661031941237,2,1
1013,0,0.2816292088163,0,11,0.8149994617604774,1,1,4,0,1,4,0,1,1,6,0.2619826913437755,1,0
1014,0,1.1167716345838,1,11,-0.84818832989106,1,1,4,0,1,4,0,1,2,4,0.2619826913437755,1,0
1015,0,4.7612812378549,0,12,-0.3729918179906207,1,1,3,1,2,4,0,1,4,2,1.1564240988051058,2,1
1016,0,0.4415613566541,0,8,1.111997281698252,1,1,2,0,1,3,0,0,2,5,-0.5272303152397513,0,0
1017,0,0.7340246197156,0,11,0.5774012058102579,1,1,3,1,2,4,0,1,2,4,0.2619826913437755,1,1
1018,0,0.4791863041603,0,11,-0.19479312602795598,0,1,4,1,2,4,0,1,2,4,0.2619826913437755,1,1
1019,0,0.475176499938,0,13,0.042805129922263666,1,1,3,1,2,4,0,0,2,5,1.6825661031941237,2,1
1020,0,0.3643922165978,1,7,0.042805129922263666,1,1,2,1,2,3,0,0,2,5,-0.7376871169953584,0,1
1021,0,0.9861913062987,0,10,1.111997281698252,1,4,3,0,1,4,1,1,2,4,-0.053702511289635234,1,0
1023,0,0.3811348179149,0,7,1.111997281698252,1,1,4,0,1,3,0,1,1,4,-0.7376871169953584,0,0
1024,0,0.7394993212899,0,12,1.111997281698252,1,1,5,1,2,4,0,1,1,6,1.1564240988051058,2,1
1025,0,0.4049530987341,0,12,0.5774012058102579,1,1,3,0,1,4,0,1,3,6,1.1564240988051058,2,0
1026,0,0.8970419738765,1,7,0.6962003337853676,1,1,3,0,1,3,1,0,2,4,-0.7376871169953584,0,0
1028,0,0.3921212934036,0,11,0.6368007697978127,1,1,3,1,2,4,1,1,2,5,0.2619826913437755,1,1
1029,0,1.5757567785138,0,5,0.458602077835148,1,4,2,0,1,2,1,1,2,2,-1.0007581191898673,0,0
1030,0,2.1516201499093,0,13,-1.442183969766609,1,5,3,1,2,4,0,0,2,6,1.6825661031941237,2,1
1031,0,0.3770786980564,0,11,0.3992025138475931,0,1,3,0,1,4,0,0,2,5,0.2619826913437755,1,0
1032,0,1.819817688613,0,13,-0.49179094596573053,0,1,4,1,2,4,0,1,3,4,1.6825661031941237,2,1
1033,0,1.2060630514548,0,13,0.6368007697978127,1,1,4,0,1,4,0,1,2,4,1.6825661031941237,2,0
1034,0,0.5553888782015,0,13,-0.07599399805284615,1,1,5,1,2,4,0,1,4,6,1.6825661031941237,2,1
1035,0,1.7724612810958,0,10,0.7555998977729226,1,1,5,0,1,4,0,1,1,1,-0.053702511289635234,1,0
1036,0,3.1713523317021,0,9,-1.8579809176794935,1,3,5,1,2,3,0,0,4,5,-0.3167735134841442,1,1
1037,0,0.5483714601512,0,10,1.052597717710697,0,1,2,0,1,4,0,1,2,5,-0.053702511289635234,1,0
1038,0,0.3470258229823,1,4,1.111997281698252,1,1,2,1,2,2,0,1,1,4,-1.1059865200676708,0,1
1039,0,0.5038678968605,0,8,-0.07599399805284615,1,1,4,0,1,3,0,1,2,4,-0.5272303152397513,0,0
1040,0,0.4629157329679,0,13,0.8149994617604774,1,1,3,0,1,4,0,1,2,6,1.6825661031941237,2,0
1041,0,0.9632315583061,0,9,0.16160425789737348,1,1,2,0,1,3,0,1,3,4,-0.3167735134841442,1,0
1042,0,0.2393923199156,0,13,-0.19479312602795598,1,1,5,1,2,4,0,1,5,6,1.6825661031941237,2,1
1044,0,0.2393923199156,0,12,0.2804033858724833,1,1,4,1,2,4,0,1,3,6,1.1564240988051058,2,1
1045,0,0.2907254501055,0,4,1.111997281698252,1,1,3,1,2,2,0,1,1,3,-1.1059865200676708,0,1
1046,0,0.3721351423266,0,7,1.111997281698252,1,1,3,1,2,3,1,1,1,6,-0.7376871169953584,0,1
1047,0,0.75990500406,0,10,0.458602077835148,1,1,5,0,1,4,0,1,2,3,-0.053702511289635234,1,0
1048,0,1.0609854365839,0,13,0.5180016418227029,1,1,5,1,2,4,0,0,3,5,1.6825661031941237,2,1
1049,0,0.2393923199156,0,8,1.111997281698252,1,1,4,1,2,1,1,0,11,6,-0.5272303152397513,0,1
1050,0,0.6695703998043,0,11,0.8743990257480324,1,1,4,1,2,4,0,1,2,4,0.2619826913437755,1,1
1051,0,0.9619680647631,1,8,0.9337985897355873,1,1,3,1,2,2,1,1,7,2,-0.5272303152397513,0,1
1052,0,2.2744290476725,0,9,-0.6699896379283953,1,1,4,1,2,2,0,1,5,6,-0.3167735134841442,1,1
